date,field,row,position,leaf no.,llet no.,larvae,uae,adult
980908,3,1,1,7,4,0,0,0
980908,3,1,1,7,5,0,0,0
980908,3,1,1,8,1,0,0,0
980908,3,1,1,8,2,0,0,0
980908,3,1,1,8,3,0,0,0
980908,3,1,1,8,4,0,0,0
980908,3,1,1,8,5,0,0,0
980908,3,1,1,9,1,0,0,0
980908,3,1,1,9,2,0,0,0
980908,3,1,1,9,3,0,0,0
980908,3,1,1,9,4,0,0,1
980908,3,1,1,9,5,0,0,0
980908,3,1,1,10,1,0,0,0
980908,3,1,1,10,2,0,0,0
980908,3,1,1,10,3,0,0,0
980908,3,1,1,10,4,0,0,0
980908,3,1,1,10,5,0,0,0
980911,3,5,3,1,1,5,1,0
980911,3,5,3,1,2,4,1,0
980911,3,5,3,1,3,3,0,0
980911,3,5,3,1,4,5,6,0
980911,3,5,3,1,5,4,5,1
980911,3,5,3,2,1,0,0,0
980911,3,5,3,2,2,0,0,0
980911,3,5,3,2,3,0,1,0
980911,3,5,3,2,4,4,2,0
980911,3,5,3,2,5,3,3,0
980911,3,5,3,3,1,3,1,0
980911,3,5,3,3,2,2,4,0
980911,3,5,3,3,3,3,1,0
980911,3,5,3,3,4,4,1,0
980911,3,5,3,3,5,6,2,0
980911,3,5,3,4,1,0,2,0
980911,3,5,3,4,2,3,0,0
980911,3,5,3,4,3,0,0,0
980911,3,5,3,4,4,6,2,0
980911,3,5,3,4,5,2,1,0
980911,3,5,3,5,1,1,2,0
980911,3,5,3,5,2,3,1,0
980911,3,5,3,5,3,0,0,0
980911,3,5,3,5,4,4,2,0
980911,3,5,3,5,5,3,1,0
980911,3,5,3,6,1,4,5,0
980911,3,5,3,6,2,2,6,0
980911,3,5,3,6,3,5,7,0
980911,3,5,3,6,4,4,5,0
980911,3,5,3,6,5,2,1,0
980911,3,5,3,7,1,0,0,0
980911,3,5,3,7,2,1,6,0
980911,3,5,3,7,3,1,2,0
980911,3,5,3,7,4,1,0,0
980911,3,5,3,7,5,1,2,0
980911,3,5,3,8,1,0,0,0
980911,3,5,3,8,2,0,0,0
980911,3,5,3,8,3,0,0,0
980911,3,5,3,8,4,0,0,0
980911,3,5,3,8,5,0,0,0
980911,3,5,3,9,1,2,3,0
980911,3,5,3,9,2,2,0,0
980911,3,5,3,9,3,1,4,0
980911,3,5,3,9,4,3,0,0
980911,3,5,3,9,5,0,0,0
980911,3,5,3,10,1,1,1,0
980911,3,5,3,10,2,2,1,0
980911,3,5,3,10,3,2,1,0
980911,3,5,3,10,4,1,0,0
980911,3,5,3,10,5,3,3,0
980911,3,4,3,1,1,0,0,0
980911,3,4,3,1,2,2,0,0
980911,3,4,3,1,3,1,0,0
980911,3,4,3,1,4,2,2,0
980911,3,4,3,1,5,0,0,0
980911,3,4,3,2,1,2,1,0
980911,3,4,3,2,2,0,0,0
980911,3,4,3,2,3,1,2,0
980911,3,4,3,2,4,0,3,0
980911,3,4,3,2,5,0,0,0
980911,3,4,3,3,1,0,0,0
980911,3,4,3,3,2,0,0,0
980911,3,4,3,3,3,0,0,0
980911,3,4,3,3,4,0,0,1
980911,3,4,3,3,5,0,0,0
980911,3,4,3,4,1,0,0,0
980911,3,4,3,4,2,0,0,0
980911,3,4,3,4,3,0,0,0
980911,3,4,3,4,4,0,0,0
980911,3,4,3,4,5,0,0,0
980911,3,4,3,5,1,0,0,0
980911,3,4,3,5,2,1,2,0
980911,3,4,3,5,3,4,1,0
980911,3,4,3,5,4,0,2,0
980911,3,4,3,5,5,0,0,0
980911,3,4,3,6,1,0,0,0
980911,3,4,3,6,2,0,0,0
980911,3,4,3,6,3,0,0,0
980911,3,4,3,6,4,0,0,0
980911,3,4,3,6,5,0,0,0
980911,3,4,3,7,1,1,3,0
980911,3,4,3,7,2,1,2,1
980911,3,4,3,7,3,0,0,0
980911,3,4,3,7,4,4,1,0
980911,3,4,3,7,5,5,1,0
980911,3,4,3,8,1,1,0,0
980911,3,4,3,8,2,0,0,0
980911,3,4,3,8,3,5,0,0
980911,3,4,3,8,4,0,0,0
980911,3,4,3,8,5,8,0,0
980911,3,4,3,9,1,0,0,0
980911,3,4,3,9,2,1,2,0
980911,3,4,3,9,3,3,2,1
980911,3,4,3,9,4,2,1,0
980911,3,4,3,9,5,0,0,0
980911,3,4,3,10,1,0,0,0
980911,3,4,3,10,2,0,1,0
980911,3,4,3,10,3,0,0,0
980911,3,4,3,10,4,2,3,0
980911,3,4,3,10,5,3,4,0
980911,3,3,3,1,1,0,0,0
980911,3,3,3,1,2,0,0,0
980911,3,3,3,1,3,1,2,0
980911,3,3,3,1,4,3,2,0
980911,3,3,3,1,5,0,0,0
980911,3,3,3,2,1,0,0,0
980911,3,3,3,2,2,0,0,0
980911,3,3,3,2,3,0,0,0
980911,3,3,3,2,4,0,0,0
980911,3,3,3,2,5,0,0,0
980911,3,3,3,3,1,0,0,0
980911,3,3,3,3,2,0,0,0
980911,3,3,3,3,3,0,0,0
980911,3,3,3,3,4,2,4,0
980911,3,3,3,3,5,3,8,0
980911,3,3,3,4,1,0,0,0
980911,3,3,3,4,2,5,3,0
980911,3,3,3,4,3,0,0,0
980911,3,3,3,4,4,0,0,0
980911,3,3,3,4,5,8,2,0
980911,3,3,3,5,1,0,0,0
980911,3,3,3,5,2,0,0,0
980911,3,3,3,5,3,3,0,0
980911,3,3,3,5,4,3,0,0
980911,3,3,3,5,5,1,2,0
980911,3,3,3,6,1,0,0,0
980911,3,3,3,6,2,0,0,0
980911,3,3,3,6,3,0,0,0
980911,3,3,3,6,4,0,0,0
980911,3,3,3,6,5,0,0,0
980911,3,3,3,7,1,3,2,0
980911,3,3,3,7,2,1,2,0
980911,3,3,3,7,3,0,0,0
980911,3,3,3,7,4,0,0,0
980911,3,3,3,7,5,0,0,0
980911,3,3,3,8,1,0,0,0
980911,3,3,3,8,2,0,0,0
980911,3,3,3,8,3,0,0,0
980911,3,3,3,8,4,0,0,0
980911,3,3,3,8,5,0,0,0
980911,3,3,3,9,1,0,0,0
980911,3,3,3,9,2,0,0,0
980911,3,3,3,9,3,0,0,0
980911,3,3,3,9,4,3,1,0
980911,3,3,3,9,5,1,2,0
980911,3,3,3,10,1,0,0,0
980911,3,3,3,10,2,0,0,0
980911,3,3,3,10,3,0,0,0
980911,3,3,3,10,4,0,0,0
980911,3,3,3,10,5,0,0,0
980911,3,2,3,1,1,0,0,0
980911,3,2,3,1,2,0,0,0
980911,3,2,3,1,3,2,0,0
980911,3,2,3,1,4,0,0,0
980911,3,2,3,1,5,1,0,0
980911,3,2,3,2,1,0,0,0
980911,3,2,3,2,2,0,0,0
980911,3,2,3,2,3,0,0,0
980911,3,2,3,2,4,0,0,0
980911,3,2,3,2,5,0,0,0
980911,3,2,3,3,1,0,0,0
980911,3,2,3,3,2,0,0,0
980911,3,2,3,3,3,0,0,0
980911,3,2,3,3,4,0,0,0
980911,3,2,3,3,5,0,0,0
980911,3,2,3,4,1,1,2,0
980911,3,2,3,4,2,3,1,0
980911,3,2,3,4,3,1,1,0
980911,3,2,3,4,4,0,0,0
980911,3,2,3,4,5,2,2,0
980911,3,2,3,5,1,0,0,0
980911,3,2,3,5,2,2,0,0
980911,3,2,3,5,3,1,0,0
980911,3,2,3,5,4,0,0,0
980911,3,2,3,5,5,2,0,0
980911,3,2,3,6,1,0,0,0
980911,3,2,3,6,2,0,0,0
980911,3,2,3,6,3,1,0,0
980911,3,2,3,6,4,3,0,0
980911,3,2,3,6,5,2,0,1
980911,3,2,3,7,1,0,0,0
980911,3,2,3,7,2,0,0,0
980911,3,2,3,7,3,4,1,0
980911,3,2,3,7,4,3,2,0
980911,3,2,3,7,5,0,0,0
980911,3,2,3,8,1,0,0,0
980911,3,2,3,8,2,0,0,0
980911,3,2,3,8,3,5,2,0
980911,3,2,3,8,4,0,0,0
980911,3,2,3,8,5,3,1,0
980911,3,2,3,9,1,0,0,0
980911,3,2,3,9,2,1,1,0
980911,3,2,3,9,3,0,2,0
980911,3,2,3,9,4,1,2,0
980911,3,2,3,9,5,0,0,0
980911,3,2,3,10,1,0,0,0
980911,3,2,3,10,2,0,0,0
980911,3,2,3,10,3,0,0,0
980911,3,2,3,10,4,0,0,0
980911,3,2,3,10,5,0,0,0
980911,3,1,3,1,1,0,0,0
980911,3,1,3,1,2,1,0,0
980911,3,1,3,1,3,0,0,0
980911,3,1,3,1,4,0,0,0
980911,3,1,3,1,5,2,0,0
980911,3,1,3,2,1,0,0,0
980911,3,1,3,2,2,0,0,0
980911,3,1,3,2,3,0,0,0
980911,3,1,3,2,4,0,0,0
980911,3,1,3,2,5,0,0,0
980911,3,1,3,3,1,0,0,0
980911,3,1,3,3,2,0,0,0
980911,3,1,3,3,3,0,0,0
980911,3,1,3,3,4,0,0,0
980911,3,1,3,3,5,0,0,0
980911,3,1,3,4,1,0,0,0
980911,3,1,3,4,2,0,0,0
980911,3,1,3,4,3,1,2,0
980911,3,1,3,4,4,1,1,0
980911,3,1,3,4,5,0,0,1
980911,3,1,3,5,1,0,0,0
980911,3,1,3,5,2,0,0,0
980911,3,1,3,5,3,0,0,0
980911,3,1,3,5,4,0,0,0
980911,3,1,3,5,5,0,0,0
980911,3,1,3,6,1,0,0,0
980911,3,1,3,6,2,0,0,0
980911,3,1,3,6,3,0,0,0
980911,3,1,3,6,4,0,0,0
980911,3,1,3,6,5,0,0,0
980911,3,1,3,7,1,3,2,0
980911,3,1,3,7,2,0,0,1
980911,3,1,3,7,3,1,1,0
980911,3,1,3,7,4,2,1,0
980911,3,1,3,7,5,0,0,0
980911,3,1,3,8,1,0,0,0
980911,3,1,3,8,2,0,0,0
980911,3,1,3,8,3,0,0,1
980911,3,1,3,8,4,0,0,0
980911,3,1,3,8,5,0,0,0
980911,3,1,3,9,1,0,0,0
980911,3,1,3,9,2,1,0,0
980911,3,1,3,9,3,2,2,0
980911,3,1,3,9,4,0,1,0
980911,3,1,3,9,5,1,0,0
980911,3,1,3,10,1,0,3,0
980911,3,1,3,10,2,0,0,0
980911,3,1,3,10,3,0,0,0
980911,3,1,3,10,4,0,0,0
980911,3,1,3,10,5,0,0,0
980911,2,4,3,1,1,1,0,0
980911,2,4,3,1,2,2,0,0
980911,2,4,3,1,3,0,0,0
980911,2,4,3,1,4,0,0,0
980911,2,4,3,1,5,4,0,0
980911,2,4,3,2,1,0,0,0
980911,2,4,3,2,2,0,0,0
980911,2,4,3,2,3,0,0,0
980911,2,4,3,2,4,0,0,0
980911,2,4,3,2,5,0,0,0
980911,2,4,3,3,1,0,0,0
980911,2,4,3,3,2,1,0,0
980911,2,4,3,3,3,0,0,0
980911,2,4,3,3,4,1,0,0
980911,2,4,3,3,5,0,0,0
980911,2,4,3,4,1,0,0,0
980911,2,4,3,4,2,0,0,0
980911,2,4,3,4,3,0,0,0
980911,2,4,3,4,4,0,0,0
980911,2,4,3,4,5,0,3,0
980911,2,4,3,5,1,0,0,0
980911,2,4,3,5,2,0,0,0
980911,2,4,3,5,3,0,1,0
980911,2,4,3,5,4,0,1,0
980911,2,4,3,5,5,0,0,0
980911,2,4,3,6,1,0,2,0
980911,2,4,3,6,2,0,0,0
980911,2,4,3,6,3,0,0,0
980911,2,4,3,6,4,0,0,0
980911,2,4,3,6,5,0,0,0
980911,2,4,3,7,1,0,0,0
980911,2,4,3,7,2,0,2,2
980911,2,4,3,7,3,0,0,0
980911,2,4,3,7,4,0,0,0
980911,2,4,3,7,5,0,0,0
980911,2,4,3,8,1,7,0,0
980911,2,4,3,8,2,0,0,0
980911,2,4,3,8,3,0,0,0
980911,2,4,3,8,4,0,0,0
980911,2,4,3,8,5,0,0,0
980911,2,4,3,9,1,0,0,0
980911,2,4,3,9,2,0,0,0
980911,2,4,3,9,3,0,0,0
980911,2,4,3,9,4,0,0,0
980911,2,4,3,9,5,0,0,0
980911,2,4,3,10,1,0,2,0
980911,2,4,3,10,2,0,0,0
980911,2,4,3,10,3,1,0,0
980911,2,4,3,10,4,0,0,0
980911,2,4,3,10,5,0,2,0
980911,2,3,3,1,1,1,3,0
980911,2,3,3,1,2,2,0,0
980911,2,3,3,1,3,2,2,0
980911,2,3,3,1,4,2,0,0
980911,2,3,3,1,5,1,5,0
980911,2,3,3,2,1,0,0,0
980911,2,3,3,2,2,0,0,0
980911,2,3,3,2,3,0,0,0
980911,2,3,3,2,4,0,0,0
980911,2,3,3,2,5,0,0,0
980911,2,3,3,3,1,0,0,0
980911,2,3,3,3,2,0,0,0
980911,2,3,3,3,3,0,0,0
980911,2,3,3,3,4,0,0,0
980911,2,3,3,3,5,0,0,0
980911,2,3,3,4,1,0,0,0
980911,2,3,3,4,2,0,0,0
980911,2,3,3,4,3,2,0,0
980911,2,3,3,4,4,3,0,0
980911,2,3,3,4,5,1,0,0
980911,2,3,3,5,1,0,0,0
980911,2,3,3,5,2,2,0,0
980911,2,3,3,5,3,0,0,0
980911,2,3,3,5,4,2,0,0
980911,2,3,3,5,5,0,0,0
980911,2,3,3,6,1,0,0,0
980911,2,3,3,6,2,0,0,0
980911,2,3,3,6,3,2,0,0
980911,2,3,3,6,4,0,0,0
980911,2,3,3,6,5,1,0,0
980911,2,3,3,7,1,0,0,0
980911,2,3,3,7,2,0,0,0
980911,2,3,3,7,3,0,1,0
980911,2,3,3,7,4,1,1,0
980911,2,3,3,7,5,1,0,0
980911,2,3,3,8,1,1,0,0
980911,2,3,3,8,2,0,0,0
980911,2,3,3,8,3,0,0,0
980911,2,3,3,8,4,0,1,0
980911,2,3,3,8,5,1,0,0
980911,2,3,3,9,1,0,0,0
980911,2,3,3,9,2,0,0,0
980911,2,3,3,9,3,0,0,0
980911,2,3,3,9,4,0,0,0
980911,2,3,3,9,5,0,0,0
980911,2,3,3,10,1,1,2,0
980911,2,3,3,10,2,0,0,0
980911,2,3,3,10,3,1,3,0
980911,2,3,3,10,4,2,2,0
980911,2,3,3,10,5,2,0,0
980911,2,2,3,1,1,1,1,0
980911,2,2,3,1,2,3,0,0
980911,2,2,3,1,3,0,0,0
980911,2,2,3,1,4,2,2,1
980911,2,2,3,1,5,1,4,0
980911,2,2,3,2,1,2,0,0
980911,2,2,3,2,2,1,0,0
980911,2,2,3,2,3,0,0,0
980911,2,2,3,2,4,0,0,0
980911,2,2,3,2,5,3,0,0
980911,2,2,3,3,1,0,0,0
980911,2,2,3,3,2,0,0,0
980911,2,2,3,3,3,0,0,0
980911,2,2,3,3,4,0,0,0
980911,2,2,3,3,5,0,0,0
980911,2,2,3,4,1,2,0,0
980911,2,2,3,4,2,2,0,0
980911,2,2,3,4,3,0,0,0
980911,2,2,3,4,4,0,0,0
980911,2,2,3,4,5,1,0,0
980911,2,2,3,5,1,2,0,0
980911,2,2,3,5,2,0,0,0
980911,2,2,3,5,3,3,0,0
980911,2,2,3,5,4,0,0,0
980911,2,2,3,5,5,8,0,0
980911,2,2,3,6,1,0,0,0
980911,2,2,3,6,2,0,0,0
980911,2,2,3,6,3,0,1,0
980911,2,2,3,6,4,0,0,0
980911,2,2,3,6,5,0,0,0
980911,2,2,3,7,1,0,0,0
980911,2,2,3,7,2,0,0,0
980911,2,2,3,7,3,0,0,0
980911,2,2,3,7,4,0,0,0
980911,2,2,3,7,5,0,0,0
980911,2,2,3,8,1,0,0,0
980911,2,2,3,8,2,0,0,0
980911,2,2,3,8,3,0,0,0
980911,2,2,3,8,4,0,0,0
980911,2,2,3,8,5,2,0,0
980911,2,2,3,9,1,3,0,0
980911,2,2,3,9,2,1,0,0
980911,2,2,3,9,3,0,0,0
980911,2,2,3,9,4,0,0,0
980911,2,2,3,9,5,0,0,0
980911,2,2,3,10,1,2,4,0
980911,2,2,3,10,2,0,0,0
980911,2,2,3,10,3,0,0,0
980911,2,2,3,10,4,0,0,0
980911,2,2,3,10,5,1,2,0
980911,2,1,3,1,1,2,0,0
980911,2,1,3,1,2,0,0,0
980911,2,1,3,1,3,0,11,0
980911,2,1,3,1,4,0,1,0
980911,2,1,3,1,5,0,0,0
980911,2,1,3,2,1,1,1,0
980911,2,1,3,2,2,0,0,0
980911,2,1,3,2,3,0,0,0
980911,2,1,3,2,4,0,0,0
980911,2,1,3,2,5,0,0,0
980911,2,1,3,3,1,0,0,0
980911,2,1,3,3,2,0,0,0
980911,2,1,3,3,3,0,0,0
980911,2,1,3,3,4,2,1,0
980911,2,1,3,3,5,0,0,0
980911,2,1,3,4,1,1,2,1
980911,2,1,3,4,2,0,0,0
980911,2,1,3,4,3,2,0,0
980911,2,1,3,4,4,1,0,0
980911,2,1,3,4,5,2,2,0
980911,2,1,3,5,1,1,0,0
980911,2,1,3,5,2,1,0,0
980911,2,1,3,5,3,1,0,0
980911,2,1,3,5,4,0,0,0
980911,2,1,3,5,5,0,0,0
980911,2,1,3,6,1,0,0,0
980911,2,1,3,6,2,0,1,0
980911,2,1,3,6,3,0,0,0
980911,2,1,3,6,4,0,1,3
980911,2,1,3,6,5,0,2,0
980911,2,1,3,7,1,0,0,0
980911,2,1,3,7,2,0,0,0
980911,2,1,3,7,3,0,0,0
980911,2,1,3,7,4,0,0,0
980911,2,1,3,7,5,0,0,0
980911,2,1,3,8,1,0,0,0
980911,2,1,3,8,2,0,0,0
980911,2,1,3,8,3,0,0,0
980911,2,1,3,8,4,0,0,0
980911,2,1,3,8,5,0,0,0
980911,2,1,3,9,1,0,0,0
980911,2,1,3,9,2,0,2,0
980911,2,1,3,9,3,0,1,0
980911,2,1,3,9,4,0,0,0
980911,2,1,3,9,5,0,0,0
980911,2,1,3,10,1,1,2,0
980911,2,1,3,10,2,0,0,0
980911,2,1,3,10,3,2,2,0
980911,2,1,3,10,4,2,1,0
980911,2,1,3,10,5,0,0,0
980911,3,5,2,1,1,0,1,0
980911,3,5,2,1,2,0,0,0
980911,3,5,2,1,3,5,0,2
980911,3,5,2,1,4,0,0,0
980911,3,5,2,1,5,4,0,2
980911,3,5,2,2,1,0,0,0
980911,3,5,2,2,2,4,1,0
980911,3,5,2,2,3,7,0,0
980911,3,5,2,2,4,4,0,0
980911,3,5,2,2,5,5,0,0
980911,3,5,2,3,1,4,0,0
980911,3,5,2,3,2,3,0,0
980911,3,5,2,3,3,3,0,1
980911,3,5,2,3,4,2,0,2
980911,3,5,2,3,5,5,0,1
980911,3,5,2,4,1,0,0,0
980911,3,5,2,4,2,1,0,0
980911,3,5,2,4,3,0,0,0
980911,3,5,2,4,4,1,0,0
980911,3,5,2,4,5,3,0,0
980911,3,5,2,5,1,2,0,0
980911,3,5,2,5,2,3,1,0
980911,3,5,2,5,3,0,0,0
980911,3,5,2,5,4,0,0,1
980911,3,5,2,5,5,1,0,0
980911,3,5,2,6,1,4,0,0
980911,3,5,2,6,2,5,4,0
980911,3,5,2,6,3,4,3,0
980911,3,5,2,6,4,2,0,0
980911,3,5,2,6,5,6,0,0
980911,3,5,2,7,1,0,0,0
980911,3,5,2,7,2,2,0,0
980911,3,5,2,7,3,1,0,0
980911,3,5,2,7,4,1,0,0
980911,3,5,2,7,5,0,0,0
980911,3,5,2,8,1,1,1,0
980911,3,5,2,8,2,0,0,0
980911,3,5,2,8,3,0,0,0
980911,3,5,2,8,4,0,0,0
980911,3,5,2,8,5,0,0,0
980911,3,5,2,9,1,2,1,0
980911,3,5,2,9,2,3,0,1
980911,3,5,2,9,3,0,0,0
980911,3,5,2,9,4,1,0,0
980911,3,5,2,9,5,1,0,0
980911,3,5,2,10,1,0,0,0
980911,3,5,2,10,2,0,0,0
980911,3,5,2,10,3,2,0,0
980911,3,5,2,10,4,1,0,0
980911,3,5,2,10,5,3,0,0
980911,3,4,2,1,1,0,0,0
980911,3,4,2,1,2,0,0,0
980911,3,4,2,1,3,0,0,0
980911,3,4,2,1,4,0,0,0
980911,3,4,2,1,5,0,0,0
980911,3,4,2,2,1,0,0,0
980911,3,4,2,2,2,2,0,0
980911,3,4,2,2,3,2,0,0
980911,3,4,2,2,4,0,0,0
980911,3,4,2,2,5,0,0,0
980911,3,4,2,3,1,0,0,0
980911,3,4,2,3,2,0,0,0
980911,3,4,2,3,3,2,0,0
980911,3,4,2,3,4,0,0,0
980911,3,4,2,3,5,3,0,0
980911,3,4,2,4,1,0,0,0
980911,3,4,2,4,2,3,0,0
980911,3,4,2,4,3,4,0,0
980911,3,4,2,4,4,0,0,1
980911,3,4,2,4,5,0,0,0
980911,3,4,2,5,1,0,0,0
980911,3,4,2,5,2,0,0,0
980911,3,4,2,5,3,0,0,0
980911,3,4,2,5,4,0,0,0
980911,3,4,2,5,5,0,0,1
980911,3,4,2,6,1,0,0,0
980911,3,4,2,6,2,0,0,0
980911,3,4,2,6,3,0,0,0
980911,3,4,2,6,4,0,0,0
980911,3,4,2,6,5,0,0,0
980911,3,4,2,7,1,3,0,0
980911,3,4,2,7,2,0,0,0
980911,3,4,2,7,3,0,0,0
980911,3,4,2,7,4,4,0,0
980911,3,4,2,7,5,0,0,0
980911,3,4,2,8,1,0,0,0
980911,3,4,2,8,2,0,0,0
980911,3,4,2,8,3,0,0,0
980911,3,4,2,8,4,0,0,0
980911,3,4,2,8,5,0,0,0
980911,3,4,2,9,1,0,0,0
980911,3,4,2,9,2,0,0,1
980911,3,4,2,9,3,0,0,0
980911,3,4,2,9,4,0,0,1
980911,3,4,2,9,5,0,0,0
980911,3,4,2,10,1,1,0,0
980911,3,4,2,10,2,2,0,0
980911,3,4,2,10,3,2,0,0
980911,3,4,2,10,4,0,0,0
980911,3,4,2,10,5,1,0,0
980911,3,3,2,1,1,0,0,0
980911,3,3,2,1,2,0,0,0
980911,3,3,2,1,3,0,0,0
980911,3,3,2,1,4,0,0,0
980911,3,3,2,1,5,0,0,0
980911,3,3,2,2,1,0,0,0
980911,3,3,2,2,2,0,0,0
980911,3,3,2,2,3,0,0,0
980911,3,3,2,2,4,0,0,0
980911,3,3,2,2,5,0,0,0
980911,3,3,2,3,1,0,0,0
980911,3,3,2,3,2,0,0,0
980911,3,3,2,3,3,0,0,1
980911,3,3,2,3,4,0,0,0
980911,3,3,2,3,5,0,0,0
980911,3,3,2,4,1,0,0,0
980911,3,3,2,4,2,2,0,0
980911,3,3,2,4,3,3,0,0
980911,3,3,2,4,4,4,0,0
980911,3,3,2,4,5,0,0,0
980911,3,3,2,5,1,4,0,0
980911,3,3,2,5,2,0,0,0
980911,3,3,2,5,3,0,0,0
980911,3,3,2,5,4,2,0,0
980911,3,3,2,5,5,2,0,0
980911,3,3,2,6,1,0,0,0
980911,3,3,2,6,2,0,0,0
980911,3,3,2,6,3,0,0,0
980911,3,3,2,6,4,0,0,0
980911,3,3,2,6,5,0,0,0
980911,3,3,2,7,1,0,0,0
980911,3,3,2,7,2,2,0,0
980911,3,3,2,7,3,2,0,0
980911,3,3,2,7,4,1,0,0
980911,3,3,2,7,5,0,0,0
980911,3,3,2,8,1,0,0,0
980911,3,3,2,8,2,0,0,1
980911,3,3,2,8,3,0,0,0
980911,3,3,2,8,4,0,0,0
980911,3,3,2,8,5,0,0,0
980911,3,3,2,9,1,0,0,0
980911,3,3,2,9,2,0,0,0
980911,3,3,2,9,3,0,0,0
980911,3,3,2,9,4,0,0,0
980911,3,3,2,9,5,0,0,0
980911,3,3,2,10,1,0,0,0
980911,3,3,2,10,2,0,0,0
980911,3,3,2,10,3,0,0,0
980911,3,3,2,10,4,0,0,0
980911,3,3,2,10,5,0,0,0
980911,3,2,2,1,1,0,0,0
980911,3,2,2,1,2,0,0,0
980911,3,2,2,1,3,0,0,0
980911,3,2,2,1,4,0,0,0
980911,3,2,2,1,5,0,0,0
980911,3,2,2,2,1,0,0,0
980911,3,2,2,2,2,0,0,0
980911,3,2,2,2,3,0,0,0
980911,3,2,2,2,4,0,0,0
980911,3,2,2,2,5,0,0,0
980911,3,2,2,3,1,0,0,0
980911,3,2,2,3,2,0,0,0
980911,3,2,2,3,3,3,0,0
980911,3,2,2,3,4,0,0,0
980911,3,2,2,3,5,3,0,0
980911,3,2,2,4,1,0,0,0
980911,3,2,2,4,2,2,0,0
980911,3,2,2,4,3,1,0,0
980911,3,2,2,4,4,2,0,0
980911,3,2,2,4,5,0,0,0
980911,3,2,2,5,1,0,0,0
980911,3,2,2,5,2,0,0,0
980911,3,2,2,5,3,0,0,0
980911,3,2,2,5,4,0,0,0
980911,3,2,2,5,5,0,0,0
980911,3,2,2,6,1,0,0,0
980911,3,2,2,6,2,0,0,0
980911,3,2,2,6,3,0,0,0
980911,3,2,2,6,4,0,0,0
980911,3,2,2,6,5,0,0,0
980911,3,2,2,7,1,0,0,0
980911,3,2,2,7,2,0,0,0
980911,3,2,2,7,3,0,0,0
980911,3,2,2,7,4,0,0,0
980911,3,2,2,7,5,0,0,0
980911,3,2,2,8,1,0,0,0
980911,3,2,2,8,2,0,0,0
980911,3,2,2,8,3,0,0,0
980911,3,2,2,8,4,0,0,1
980911,3,2,2,8,5,0,0,0
980911,3,2,2,9,1,0,0,0
980911,3,2,2,9,2,0,0,0
980911,3,2,2,9,3,0,0,0
980911,3,2,2,9,4,0,0,0
980911,3,2,2,9,5,0,0,0
980911,3,2,2,10,1,0,0,0
980911,3,2,2,10,2,0,0,0
980911,3,2,2,10,3,0,0,0
980911,3,2,2,10,4,0,0,0
980911,3,2,2,10,5,0,0,0
980911,3,1,2,1,1,0,0,0
980911,3,1,2,1,2,0,0,0
980911,3,1,2,1,3,0,0,0
980911,3,1,2,1,4,0,0,0
980911,3,1,2,1,5,0,0,0
980911,3,1,2,2,1,0,0,0
980911,3,1,2,2,2,0,0,0
980911,3,1,2,2,3,0,0,0
980911,3,1,2,2,4,0,0,0
980911,3,1,2,2,5,0,0,0
980911,3,1,2,3,1,0,0,0
980911,3,1,2,3,2,0,0,0
980911,3,1,2,3,3,0,0,0
980911,3,1,2,3,4,0,0,0
980911,3,1,2,3,5,0,0,0
980911,3,1,2,4,1,0,0,0
980911,3,1,2,4,2,0,0,0
980911,3,1,2,4,3,0,0,0
980911,3,1,2,4,4,0,0,0
980911,3,1,2,4,5,0,0,0
980911,3,1,2,5,1,0,0,0
980911,3,1,2,5,2,0,0,0
980911,3,1,2,5,3,0,0,0
980911,3,1,2,5,4,0,0,0
980911,3,1,2,5,5,0,0,0
980911,3,1,2,6,1,0,0,0
980911,3,1,2,6,2,0,0,0
980911,3,1,2,6,3,0,0,0
980911,3,1,2,6,4,0,0,0
980911,3,1,2,6,5,0,0,0
980911,3,1,2,7,1,0,0,0
980911,3,1,2,7,2,0,0,0
980911,3,1,2,7,3,0,0,0
980911,3,1,2,7,4,0,0,0
980911,3,1,2,7,5,0,0,0
980911,3,1,2,8,1,0,0,0
980911,3,1,2,8,2,0,0,0
980911,3,1,2,8,3,0,0,0
980911,3,1,2,8,4,0,0,0
980911,3,1,2,8,5,0,0,0
980911,3,1,2,9,1,0,0,0
980911,3,1,2,9,2,0,0,0
980911,3,1,2,9,3,2,0,0
980911,3,1,2,9,4,3,0,0
980911,3,1,2,9,5,0,0,0
980911,3,1,2,10,1,0,0,0
980911,3,1,2,10,2,0,0,0
980911,3,1,2,10,3,0,0,0
980911,3,1,2,10,4,0,0,0
980911,3,1,2,10,5,0,0,0
980911,2,4,2,1,1,1,1,0
980911,2,4,2,1,2,0,2,0
980911,2,4,2,1,3,0,0,0
980911,2,4,2,1,4,0,0,0
980911,2,4,2,1,5,0,0,0
980911,2,4,2,2,1,1,2,0
980911,2,4,2,2,2,0,0,0
980911,2,4,2,2,3,0,0,0
980911,2,4,2,2,4,0,0,0
980911,2,4,2,2,5,0,0,0
980911,2,4,2,3,1,0,0,0
980911,2,4,2,3,2,0,0,0
980911,2,4,2,3,3,0,0,0
980911,2,4,2,3,4,0,0,0
980911,2,4,2,3,5,0,0,0
980911,2,4,2,4,1,0,0,0
980911,2,4,2,4,2,5,0,0
980911,2,4,2,4,3,0,0,0
